FIPS,year,value
37191,2020-01-10,32
37193,2020-01-10,953
37195,2020-01-10,582
37197,2020-01-10,767
37199,2020-01-10,467
38001,2020-01-10,1149
38003,2020-01-10,552
38005,2020-01-10,1219
38007,2020-01-10,1257
38009,2020-01-10,354
38011,2020-01-10,1260
38013,2020-01-10,1197
38015,2020-01-10,1293
38017,2020-01-10,585
38019,2020-01-10,1180
38021,2020-01-10,943
38023,2020-01-10,795
38025,2020-01-10,987
38027,2020-01-10,926
38029,2020-01-10,1085
38031,2020-01-10,1493
38033,2020-01-10,723
38035,2020-01-10,1899
38037,2020-01-10,1755
38039,2020-01-10,640
38041,2020-01-10,339
38043,2020-01-10,1407
38045,2020-01-10,876
38047,2020-01-10,1007
38049,2020-01-10,1303
38051,2020-01-10,1498
38053,2020-01-10,397
38055,2020-01-10,326
38057,2020-01-10,1288
38059,2020-01-10,1036
38061,2020-01-10,756
38063,2020-01-10,1113
38065,2020-01-10,1555
38067,2020-01-10,1073
38069,2020-01-10,182
38071,2020-01-10,1085
38073,2020-01-10,767
38075,2020-01-10,1562
38077,2020-01-10,465
38079,2020-01-10,136
38081,2020-01-10,1330
38083,2020-01-10,1207
38085,2020-01-10,1828
38087,2020-01-10,1048
38089,2020-01-10,904
38091,2020-01-10,26
38093,2020-01-10,1833
38095,2020-01-10,1621
38097,2020-01-10,136
38099,2020-01-10,923
38101,2020-01-10,1155
38103,2020-01-10,546
38105,2020-01-10,1340
39001,2020-01-10,428
39003,2020-01-10,106
39005,2020-01-10,1459
39007,2020-01-10,143
39009,2020-01-10,137
39011,2020-01-10,589
39013,2020-01-10,611
39015,2020-01-10,726
39017,2020-01-10,1085
39019,2020-01-10,422
39021,2020-01-10,1926
39023,2020-01-10,731
39025,2020-01-10,763
39027,2020-01-10,465
39029,2020-01-10,689
39031,2020-01-10,1361
39033,2020-01-10,1998
39035,2020-01-10,612
39037,2020-01-10,280
39039,2020-01-10,1067
39041,2020-01-10,1539
39043,2020-01-10,1901
39045,2020-01-10,480
39047,2020-01-10,412
39049,2020-01-10,531
39051,2020-01-10,1175
39053,2020-01-10,884
39055,2020-01-10,165
39057,2020-01-10,196
39059,2020-01-10,1471
39061,2020-01-10,1933
39063,2020-01-10,946
39065,2020-01-10,1941
39067,2020-01-10,1214
39069,2020-01-10,2014
39071,2020-01-10,1844
39073,2020-01-10,1948
39075,2020-01-10,1792
39077,2020-01-10,945
39079,2020-01-10,343
39081,2020-01-10,865
39083,2020-01-10,781
39085,2020-01-10,116
39087,2020-01-10,1255
39089,2020-01-10,1525
39091,2020-01-10,500
39093,2020-01-10,1568
39095,2020-01-10,669
39097,2020-01-10,1200
39099,2020-01-10,1364
39101,2020-01-10,783
39103,2020-01-10,1250
39105,2020-01-10,1343
39107,2020-01-10,1610
39109,2020-01-10,1006
39111,2020-01-10,532
39113,2020-01-10,1125
39115,2020-01-10,86
39117,2020-01-10,244
39119,2020-01-10,1774
39121,2020-01-10,1889
39123,2020-01-10,1772
39125,2020-01-10,207
39127,2020-01-10,1955
39129,2020-01-10,1146
39131,2020-01-10,317
39133,2020-01-10,784
39135,2020-01-10,457
39137,2020-01-10,1614
39139,2020-01-10,102
39141,2020-01-10,335
39143,2020-01-10,1829
39145,2020-01-10,497
39147,2020-01-10,1675
39149,2020-01-10,1291
39151,2020-01-10,826
39153,2020-01-10,1182
39155,2020-01-10,1788
39157,2020-01-10,104
39159,2020-01-10,1762
39161,2020-01-10,1128
39163,2020-01-10,1309
39165,2020-01-10,1402
39167,2020-01-10,1532
39169,2020-01-10,4
39171,2020-01-10,1218
39173,2020-01-10,557
39175,2020-01-10,3
40001,2020-01-10,1515
40003,2020-01-10,478
40005,2020-01-10,1792
40007,2020-01-10,763
40009,2020-01-10,26
40011,2020-01-10,0
40013,2020-01-10,1598
40015,2020-01-10,170
40017,2020-01-10,903
40019,2020-01-10,1084
40021,2020-01-10,440
40023,2020-01-10,1050
40025,2020-01-10,1542
40027,2020-01-10,547
40029,2020-01-10,1160
40031,2020-01-10,92
40033,2020-01-10,1033
40035,2020-01-10,1398
40037,2020-01-10,1056
40039,2020-01-10,816
40041,2020-01-10,172
40043,2020-01-10,1622
40045,2020-01-10,1915
40047,2020-01-10,1778
40049,2020-01-10,933
40051,2020-01-10,1358
40053,2020-01-10,1382
40055,2020-01-10,136
40057,2020-01-10,1531
40059,2020-01-10,1002
40061,2020-01-10,1547
40063,2020-01-10,463
40065,2020-01-10,66
40067,2020-01-10,1164
40069,2020-01-10,1790
40071,2020-01-10,250
40073,2020-01-10,1716
40075,2020-01-10,1250
40077,2020-01-10,807
40079,2020-01-10,807
40081,2020-01-10,1511
40083,2020-01-10,559
40085,2020-01-10,640
40087,2020-01-10,1204
40089,2020-01-10,1380
40091,2020-01-10,1835
40093,2020-01-10,320
40095,2020-01-10,1014
40097,2020-01-10,666
40099,2020-01-10,631
40101,2020-01-10,834
40103,2020-01-10,1287
40105,2020-01-10,1332
40107,2020-01-10,1776
40109,2020-01-10,1199
40111,2020-01-10,1448
40113,2020-01-10,568
40115,2020-01-10,1955
40117,2020-01-10,235
40119,2020-01-10,43
40121,2020-01-10,664
40123,2020-01-10,670
40125,2020-01-10,2028
40127,2020-01-10,449
40129,2020-01-10,643
40131,2020-01-10,1621
40133,2020-01-10,659
40135,2020-01-10,1887
40137,2020-01-10,998
40139,2020-01-10,1936
40141,2020-01-10,147
40143,2020-01-10,1705
40145,2020-01-10,30
40147,2020-01-10,912
40149,2020-01-10,1969
40151,2020-01-10,1469
40153,2020-01-10,1282
41001,2020-01-10,159
41003,2020-01-10,838
41005,2020-01-10,1092
41007,2020-01-10,1205
41009,2020-01-10,1970
41011,2020-01-10,1773
41013,2020-01-10,789
41015,2020-01-10,1387
41017,2020-01-10,402
41019,2020-01-10,163
41021,2020-01-10,199
41023,2020-01-10,1369
41025,2020-01-10,1582
41027,2020-01-10,10
41029,2020-01-10,194
41031,2020-01-10,936
41033,2020-01-10,1031
41035,2020-01-10,1652
41037,2020-01-10,1032
41039,2020-01-10,1261
41041,2020-01-10,1322
41043,2020-01-10,1296
41045,2020-01-10,1371
41047,2020-01-10,1659
41049,2020-01-10,1793
41051,2020-01-10,300
41053,2020-01-10,415
41055,2020-01-10,493
41057,2020-01-10,1445
41059,2020-01-10,770
41061,2020-01-10,956
41063,2020-01-10,1493
41065,2020-01-10,1334
41067,2020-01-10,833
41069,2020-01-10,549
41071,2020-01-10,1094
42001,2020-01-10,1071
42003,2020-01-10,1692
42005,2020-01-10,1996
42007,2020-01-10,1543
42009,2020-01-10,242
42011,2020-01-10,637
42013,2020-01-10,1810
42015,2020-01-10,1964
42017,2020-01-10,2026
42019,2020-01-10,1805
42021,2020-01-10,1422
42023,2020-01-10,390
42025,2020-01-10,1416
42027,2020-01-10,975
42029,2020-01-10,11
42031,2020-01-10,1314
42033,2020-01-10,1700
42035,2020-01-10,1297
42037,2020-01-10,1496
42039,2020-01-10,686
42041,2020-01-10,102
42043,2020-01-10,528
42045,2020-01-10,1092
42047,2020-01-10,1357
42049,2020-01-10,1799
42051,2020-01-10,1550
42053,2020-01-10,1075
42055,2020-01-10,1701
42057,2020-01-10,145
42059,2020-01-10,900
42061,2020-01-10,170
42063,2020-01-10,1874
42065,2020-01-10,1409
42067,2020-01-10,29
42069,2020-01-10,604
42071,2020-01-10,1909
42073,2020-01-10,405
42075,2020-01-10,1309
42077,2020-01-10,755
42079,2020-01-10,1263
42081,2020-01-10,1245
42083,2020-01-10,1993
42085,2020-01-10,1966
42087,2020-01-10,261
42089,2020-01-10,1579
42091,2020-01-10,1821
42093,2020-01-10,785
42095,2020-01-10,1611
42097,2020-01-10,150
42099,2020-01-10,308
42101,2020-01-10,591
42103,2020-01-10,564
42105,2020-01-10,1354
42107,2020-01-10,961
42109,2020-01-10,1069
42111,2020-01-10,432
42113,2020-01-10,63
42115,2020-01-10,300
42117,2020-01-10,863
42119,2020-01-10,1390
42121,2020-01-10,1170
42123,2020-01-10,390
42125,2020-01-10,807
42127,2020-01-10,1761
42129,2020-01-10,1742
42131,2020-01-10,248
42133,2020-01-10,644
44001,2020-01-10,29
44003,2020-01-10,1436
44005,2020-01-10,758
44007,2020-01-10,1005
44009,2020-01-10,1977
45001,2020-01-10,240
45003,2020-01-10,523
45005,2020-01-10,1466
45007,2020-01-10,15
45009,2020-01-10,714
45011,2020-01-10,1482
45013,2020-01-10,1013
45015,2020-01-10,9
45017,2020-01-10,984
45019,2020-01-10,1483
45021,2020-01-10,73
45023,2020-01-10,1196
45025,2020-01-10,1588
45027,2020-01-10,422
45029,2020-01-10,1442
45031,2020-01-10,1692
45033,2020-01-10,1906
45035,2020-01-10,1421
45037,2020-01-10,1716
45039,2020-01-10,666
45041,2020-01-10,1853
45043,2020-01-10,2039
45045,2020-01-10,1422
45047,2020-01-10,1976
45049,2020-01-10,1813
45051,2020-01-10,1957
45053,2020-01-10,1858
45055,2020-01-10,1438
45057,2020-01-10,1151
45059,2020-01-10,1960
45061,2020-01-10,687
45063,2020-01-10,1634
45065,2020-01-10,481
45067,2020-01-10,997
45069,2020-01-10,654
45071,2020-01-10,1319
45073,2020-01-10,1169
45075,2020-01-10,485
45077,2020-01-10,1400
45079,2020-01-10,219
45081,2020-01-10,1995
45083,2020-01-10,1369
45085,2020-01-10,1709
45087,2020-01-10,767
45089,2020-01-10,1020
45091,2020-01-10,677
46003,2020-01-10,1938
46005,2020-01-10,394
46007,2020-01-10,1611
46009,2020-01-10,142
46011,2020-01-10,1411
46013,2020-01-10,580
46015,2020-01-10,257
46017,2020-01-10,718
46019,2020-01-10,1553
46021,2020-01-10,1297
46023,2020-01-10,1705
46025,2020-01-10,1374
46027,2020-01-10,2040
46029,2020-01-10,1222
46031,2020-01-10,637
46033,2020-01-10,1687
46035,2020-01-10,1861
46037,2020-01-10,793
46039,2020-01-10,1441
46041,2020-01-10,534
46043,2020-01-10,1068
46045,2020-01-10,1892
46047,2020-01-10,291
46049,2020-01-10,1698
46051,2020-01-10,680
46053,2020-01-10,1102
46055,2020-01-10,645
46057,2020-01-10,887
46059,2020-01-10,1485
46061,2020-01-10,759
46063,2020-01-10,90
46065,2020-01-10,425
46067,2020-01-10,1297
46069,2020-01-10,188
46071,2020-01-10,1184
46073,2020-01-10,1642
46075,2020-01-10,158
46077,2020-01-10,1151
46079,2020-01-10,1802
46081,2020-01-10,44
46083,2020-01-10,1302
46085,2020-01-10,758
46087,2020-01-10,29
46089,2020-01-10,329
46091,2020-01-10,633
46093,2020-01-10,1166
46095,2020-01-10,536
46097,2020-01-10,1333
46099,2020-01-10,228
46101,2020-01-10,638
46102,2020-01-10,618
46103,2020-01-10,1751
46105,2020-01-10,622
46107,2020-01-10,1938
46109,2020-01-10,362
46111,2020-01-10,1371
46115,2020-01-10,2028
46117,2020-01-10,1925
46119,2020-01-10,1175
46121,2020-01-10,1116
46123,2020-01-10,91
46125,2020-01-10,1339
46127,2020-01-10,1085
46129,2020-01-10,2000
46135,2020-01-10,572
46137,2020-01-10,482
47001,2020-01-10,1022
47003,2020-01-10,162
47005,2020-01-10,19
47007,2020-01-10,350
47009,2020-01-10,302
47011,2020-01-10,765
47013,2020-01-10,135
47015,2020-01-10,827
47017,2020-01-10,674
47019,2020-01-10,827
47021,2020-01-10,273
47023,2020-01-10,812
47025,2020-01-10,1285
47027,2020-01-10,825
47029,2020-01-10,1646
47031,2020-01-10,1367
47033,2020-01-10,762
47035,2020-01-10,1407
47037,2020-01-10,1406
47039,2020-01-10,1941
47041,2020-01-10,103
47043,2020-01-10,907
47045,2020-01-10,1909
47047,2020-01-10,544
47049,2020-01-10,371
47051,2020-01-10,70
47053,2020-01-10,1401
47055,2020-01-10,1903
47057,2020-01-10,656
47059,2020-01-10,1045
47061,2020-01-10,45
47063,2020-01-10,203
47065,2020-01-10,1256
47067,2020-01-10,1865
47069,2020-01-10,1815
47071,2020-01-10,1263
47073,2020-01-10,2033
47075,2020-01-10,563
47077,2020-01-10,724
47079,2020-01-10,120
47081,2020-01-10,1411
47083,2020-01-10,1799
47085,2020-01-10,1231
47087,2020-01-10,1536
47089,2020-01-10,901
47091,2020-01-10,1264
47093,2020-01-10,539
47095,2020-01-10,1611
47097,2020-01-10,1721
47099,2020-01-10,705
47101,2020-01-10,2034
47103,2020-01-10,673
47105,2020-01-10,912
47107,2020-01-10,1838
47109,2020-01-10,1387
47111,2020-01-10,1344
47113,2020-01-10,971
47115,2020-01-10,68
47117,2020-01-10,1489
47119,2020-01-10,701
47121,2020-01-10,1571
47123,2020-01-10,730
47125,2020-01-10,1320
47127,2020-01-10,614
47129,2020-01-10,1590
47131,2020-01-10,471
47133,2020-01-10,2007
47135,2020-01-10,391
47137,2020-01-10,1038
47139,2020-01-10,29
47141,2020-01-10,986
47143,2020-01-10,2020
47145,2020-01-10,1187
47147,2020-01-10,25
47149,2020-01-10,946
47151,2020-01-10,1050
47153,2020-01-10,492
47155,2020-01-10,1997
47157,2020-01-10,706
47159,2020-01-10,1076
47161,2020-01-10,181
47163,2020-01-10,613
47165,2020-01-10,1664
47167,2020-01-10,140
47169,2020-01-10,1966
47171,2020-01-10,105
47173,2020-01-10,1453
47175,2020-01-10,29
47177,2020-01-10,1742
47179,2020-01-10,943
47181,2020-01-10,748
47183,2020-01-10,1392
47185,2020-01-10,873
47187,2020-01-10,1898
47189,2020-01-10,583
48001,2020-01-10,500
48003,2020-01-10,1009
48005,2020-01-10,786
48007,2020-01-10,1264
48009,2020-01-10,81
48011,2020-01-10,69
48013,2020-01-10,906
48015,2020-01-10,1373
48017,2020-01-10,772
48019,2020-01-10,1502
48021,2020-01-10,296
48023,2020-01-10,1109
48025,2020-01-10,1801
48027,2020-01-10,127
48029,2020-01-10,1826
48031,2020-01-10,914
48033,2020-01-10,1597
48035,2020-01-10,297
48037,2020-01-10,1860
48039,2020-01-10,1850
48041,2020-01-10,1538
48043,2020-01-10,1545
48045,2020-01-10,1591
48047,2020-01-10,1154
48049,2020-01-10,622
48051,2020-01-10,337
48053,2020-01-10,1447
48055,2020-01-10,986
48057,2020-01-10,1805
48059,2020-01-10,1497
48061,2020-01-10,907
48063,2020-01-10,478
48065,2020-01-10,339
48067,2020-01-10,1218
48069,2020-01-10,188
48071,2020-01-10,623
48073,2020-01-10,954
48075,2020-01-10,764
48077,2020-01-10,838
48079,2020-01-10,735
48081,2020-01-10,1993
48083,2020-01-10,1893
48085,2020-01-10,631
48087,2020-01-10,703
48089,2020-01-10,744
48091,2020-01-10,1374
48093,2020-01-10,429
48095,2020-01-10,1730
48097,2020-01-10,1145
48099,2020-01-10,238
48101,2020-01-10,1316
48103,2020-01-10,1157
48105,2020-01-10,111
48107,2020-01-10,1955
48109,2020-01-10,314
48111,2020-01-10,2019
48113,2020-01-10,1404
48115,2020-01-10,678
48117,2020-01-10,1660
48119,2020-01-10,742
48121,2020-01-10,1970
48123,2020-01-10,184
48125,2020-01-10,400
48127,2020-01-10,361
48129,2020-01-10,1200
48131,2020-01-10,2019
48133,2020-01-10,1760
48135,2020-01-10,71
48137,2020-01-10,1072
48139,2020-01-10,822
48141,2020-01-10,377
48143,2020-01-10,1065
48145,2020-01-10,278
48147,2020-01-10,176
48149,2020-01-10,1147
48151,2020-01-10,1510
48153,2020-01-10,227
48155,2020-01-10,950
48157,2020-01-10,2025
48159,2020-01-10,1982
48161,2020-01-10,976
48163,2020-01-10,1607
48165,2020-01-10,1841
48167,2020-01-10,189
48169,2020-01-10,1789
48171,2020-01-10,299
48173,2020-01-10,1057
48175,2020-01-10,1879
48177,2020-01-10,1490
48179,2020-01-10,1028
48181,2020-01-10,769
48183,2020-01-10,530
48185,2020-01-10,14
48187,2020-01-10,758
48189,2020-01-10,1
48191,2020-01-10,1390
48193,2020-01-10,704
48195,2020-01-10,1342
48197,2020-01-10,294
48199,2020-01-10,300
48201,2020-01-10,1631
48203,2020-01-10,530
48205,2020-01-10,57
48207,2020-01-10,1167
48209,2020-01-10,181
48211,2020-01-10,1916
48213,2020-01-10,749
48215,2020-01-10,1079
48217,2020-01-10,187
48219,2020-01-10,519
48221,2020-01-10,748
48223,2020-01-10,1583
48225,2020-01-10,1653
48227,2020-01-10,350
48229,2020-01-10,1957
48231,2020-01-10,272
48233,2020-01-10,249
48235,2020-01-10,1994
48237,2020-01-10,1461
48239,2020-01-10,1149
48241,2020-01-10,28
48243,2020-01-10,1183
48245,2020-01-10,600
48247,2020-01-10,1015
48249,2020-01-10,1876
48251,2020-01-10,1229
48253,2020-01-10,288
48255,2020-01-10,1171
48257,2020-01-10,704
48259,2020-01-10,1601
48261,2020-01-10,23
48263,2020-01-10,1313
48265,2020-01-10,1842
48267,2020-01-10,1442
48269,2020-01-10,1985
48271,2020-01-10,1965
48273,2020-01-10,1355
48275,2020-01-10,1787
48277,2020-01-10,644
48279,2020-01-10,291
48281,2020-01-10,103
48283,2020-01-10,317
48285,2020-01-10,1329
48287,2020-01-10,1346
48289,2020-01-10,592
48291,2020-01-10,1296
48293,2020-01-10,970
48295,2020-01-10,536
48297,2020-01-10,904
48299,2020-01-10,20
48301,2020-01-10,103
48303,2020-01-10,1917
48305,2020-01-10,1868
48307,2020-01-10,761
48309,2020-01-10,1405
48311,2020-01-10,455
48313,2020-01-10,83
48315,2020-01-10,1901
48317,2020-01-10,1435
48319,2020-01-10,1686
48321,2020-01-10,142
48323,2020-01-10,1340
48325,2020-01-10,51
48327,2020-01-10,1434
48329,2020-01-10,605
48331,2020-01-10,344
48333,2020-01-10,1414
48335,2020-01-10,509
48337,2020-01-10,1444
48339,2020-01-10,1644
48341,2020-01-10,216
48343,2020-01-10,1682
48345,2020-01-10,1603
48347,2020-01-10,626
48349,2020-01-10,1485
48351,2020-01-10,439
48353,2020-01-10,1341
48355,2020-01-10,1501
48357,2020-01-10,809
48359,2020-01-10,2035
48361,2020-01-10,365
48363,2020-01-10,772
48365,2020-01-10,484
48367,2020-01-10,1545
48369,2020-01-10,512
48371,2020-01-10,451
48373,2020-01-10,1038
48375,2020-01-10,165
48377,2020-01-10,1841
48379,2020-01-10,1585
48381,2020-01-10,416
48383,2020-01-10,1980
48385,2020-01-10,1542
48387,2020-01-10,72
48389,2020-01-10,9
48391,2020-01-10,183
48393,2020-01-10,925
48395,2020-01-10,1292
48397,2020-01-10,965
48399,2020-01-10,1402
48401,2020-01-10,1332
48403,2020-01-10,1666
48405,2020-01-10,872
48407,2020-01-10,98
48409,2020-01-10,1652
48411,2020-01-10,81
48413,2020-01-10,1896
48415,2020-01-10,45
48417,2020-01-10,1721
48419,2020-01-10,1219
48421,2020-01-10,1206
48423,2020-01-10,758
48425,2020-01-10,1554
48427,2020-01-10,591
48429,2020-01-10,1380
48431,2020-01-10,1653
48433,2020-01-10,188
48435,2020-01-10,1230
48437,2020-01-10,1260
48439,2020-01-10,888
48441,2020-01-10,132
48443,2020-01-10,1556
48445,2020-01-10,340
48447,2020-01-10,394
48449,2020-01-10,723
48451,2020-01-10,162
48453,2020-01-10,1370
48455,2020-01-10,1373
48457,2020-01-10,280
48459,2020-01-10,1538
48461,2020-01-10,1472
48463,2020-01-10,355
48465,2020-01-10,1758
48467,2020-01-10,891
48469,2020-01-10,670
48471,2020-01-10,1162
48473,2020-01-10,982
48475,2020-01-10,16
48477,2020-01-10,770
48479,2020-01-10,545
48481,2020-01-10,1008
48483,2020-01-10,101
48485,2020-01-10,1060
48487,2020-01-10,909
48489,2020-01-10,959
48491,2020-01-10,1776
48493,2020-01-10,1915
48495,2020-01-10,1203
48497,2020-01-10,1777
48499,2020-01-10,61
48501,2020-01-10,1258
48503,2020-01-10,124
48505,2020-01-10,757
48507,2020-01-10,1828
49001,2020-01-10,1710
49003,2020-01-10,366
49005,2020-01-10,1282
49007,2020-01-10,827
49009,2020-01-10,1056
49011,2020-01-10,1272
49013,2020-01-10,540
49015,2020-01-10,1498
49017,2020-01-10,590
49019,2020-01-10,816
49021,2020-01-10,1320
49023,2020-01-10,1196
49025,2020-01-10,1286
49027,2020-01-10,1018
49029,2020-01-10,1284
49031,2020-01-10,1356
49033,2020-01-10,1447
49035,2020-01-10,1941
49037,2020-01-10,255
49039,2020-01-10,122
49041,2020-01-10,838
49043,2020-01-10,1792
49045,2020-01-10,2035
49047,2020-01-10,591
49049,2020-01-10,1067
49051,2020-01-10,590
49053,2020-01-10,1204
49055,2020-01-10,1892
49057,2020-01-10,1681
50001,2020-01-10,2041
50003,2020-01-10,790
50005,2020-01-10,2034
50007,2020-01-10,75
50009,2020-01-10,2033
50011,2020-01-10,302
50013,2020-01-10,339
50015,2020-01-10,1066
50017,2020-01-10,1924
50019,2020-01-10,392
50021,2020-01-10,758
50023,2020-01-10,2025
50025,2020-01-10,1124
50027,2020-01-10,1722
51001,2020-01-10,1766
51003,2020-01-10,1782
51005,2020-01-10,364
51007,2020-01-10,1559
51009,2020-01-10,1023
51011,2020-01-10,1851
51013,2020-01-10,192
51015,2020-01-10,1843
51017,2020-01-10,422
51019,2020-01-10,1970
51021,2020-01-10,1149
51023,2020-01-10,143
51025,2020-01-10,519
51027,2020-01-10,1802
51029,2020-01-10,1257
51031,2020-01-10,1782
51033,2020-01-10,815
51035,2020-01-10,1219
51036,2020-01-10,1689
51037,2020-01-10,19
51041,2020-01-10,1620
51043,2020-01-10,571
51045,2020-01-10,1351
51047,2020-01-10,130
51049,2020-01-10,194
51051,2020-01-10,358
51053,2020-01-10,1397
51057,2020-01-10,900
51059,2020-01-10,1270
51061,2020-01-10,424
51063,2020-01-10,6
51065,2020-01-10,1488
51067,2020-01-10,547
51069,2020-01-10,1351
51071,2020-01-10,478
51073,2020-01-10,831
51075,2020-01-10,1337
51077,2020-01-10,1133
51079,2020-01-10,814
51081,2020-01-10,470
51083,2020-01-10,1169
51085,2020-01-10,954
51087,2020-01-10,661
51089,2020-01-10,680
51091,2020-01-10,575
51093,2020-01-10,1285
51095,2020-01-10,1990
51097,2020-01-10,575
51099,2020-01-10,1509
51101,2020-01-10,1593
51103,2020-01-10,403
51105,2020-01-10,939
51107,2020-01-10,393
